"년월일","호기","총량","평균","최대","최소","최대(시간별)","최소(시간별)","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2013-02-18","1","144805.00","6034.00","11150.00","477","11150.00","477","787","477","1822.00","1274.00","2925.00","5642.00","7117.00","5702.00","4192.00","6508.00","3984.00","4568.00","9334.00","10559.00","9896.00","8728.00","5811.00","5125.00","6044.00","5504.00","7681.00","10050.00","11150.00","9925.00"
"2013-02-18","2","108132.00","4506.00","7909.00","516","7909.00","516","516","888","1420.00","691","1957.00","3789.00","5939.00","4651.00","3491.00","5076.00","3425.00","4052.00","6538.00","7381.00","7068.00","5670.00","3447.00","3378.00","5122.00","4724.00","6289.00","7589.00","7909.00","7122.00"
"2013-02-19","1","265103.00","11046.00","12003.00","8429.00","12003.00","8429.00","9811.00","9074.00","10602.00","10731.00","11694.00","10108.00","9945.00","9864.00","11409.00","11995.00","11933.00","11624.00","11301.00","11520.00","10170.00","8429.00","11204.00","11976.00","11988.00","11851.00","11960.00","11928.00","11983.00","12003.00"
"2013-02-19","2","181400.00","7558.00","7997.00","5749.00","7997.00","5749.00","7344.00","6932.00","7031.00","7166.00","7770.00","7941.00","7964.00","7942.00","7986.00","7994.00","7890.00","7580.00","7544.00","7450.00","6643.00","5749.00","6959.00","7723.00","7979.00","7896.00","7970.00","7956.00","7994.00","7997.00"
"2013-02-20","1","200225.00","8343.00","12004.00","2154.00","12004.00","2154.00","12004.00","11995.00","11806.00","11817.00","12000.00","11990.00","11809.00","11942.00","11836.00","11507.00","9975.00","11821.00","11046.00","8424.00","6624.00","7016.00","6077.00","4859.00","3051.00","2154.00","2546.00","2825.00","2563.00","2538.00"
"2013-02-20","2","136185.00","5674.00","8079.00","1335.00","8079.00","1335.00","8002.00","7992.00","8008.00","8009.00","7997.00","7992.00","7936.00","7882.00","7822.00","7819.00","7061.00","8079.00","7267.00","5554.00","4883.00","4902.00","4578.00","3411.00","2444.00","1848.00","2189.00","1798.00","1335.00","1377.00"
"2013-02-21","1","61789.00","2575.00","5827.00","834","5827.00","834","1477.00","2196.00","3298.00","3813.00","3019.00","1196.00","834","1982.00","2040.00","2431.00","3362.00","3036.00","2826.00","2908.00","3893.00","5827.00","3406.00","2780.00","2460.00","2602.00","2251.00","1819.00","1325.00","1008.00"
"2013-02-21","2","39372.00","1641.00","3423.00","621","3423.00","621","960","1057.00","1284.00","1500.00","1202.00","621","720","1680.00","1778.00","1654.00","2068.00","2294.00","1949.00","1958.00","2228.00","3423.00","2588.00","1932.00","2031.00","1782.00","1672.00","1336.00","927","728"
"2013-02-22","1","78383.00","3266.00","9099.00","1207.00","9099.00","1207.00","1207.00","1781.00","2164.00","2341.00","1775.00","1976.00","2570.00","3419.00","2823.00","3031.00","2954.00","3062.00","4639.00","5964.00","5941.00","9071.00","9099.00","4099.00","1779.00","1278.00","1572.00","1693.00","2105.00","2040.00"
"2013-02-22","2","47362.00","1973.00","4998.00","667","4998.00","667","667","883","900","981","939","882","1173.00","2108.00","2556.00","2227.00","2068.00","1868.00","2625.00","3271.00","3084.00","4540.00","4998.00","2687.00","1452.00","1177.00","1479.00","1400.00","1828.00","1569.00"
"2013-02-23","1","183489.00","7645.00","11806.00","2703.00","11806.00","2703.00","2703.00","3841.00","4374.00","5496.00","5711.00","6943.00","7228.00","7822.00","6403.00","7940.00","7632.00","6906.00","6296.00","5030.00","7104.00","8988.00","10854.00","11757.00","11806.00","11646.00","10012.00","9293.00","8090.00","9614.00"
"2013-02-23","2","99197.00","4133.00","6575.00","2165.00","6575.00","2165.00","2165.00","2356.00","2643.00","3208.00","3003.00","3208.00","3430.00","3302.00","3834.00","4760.00","4412.00","3695.00","3234.00","3142.00","4302.00","5207.00","6356.00","6414.00","6575.00","5672.00","4433.00","5236.00","3886.00","4724.00"
"2013-02-24","1","46887.00","1954.00","7054.00","0","7054.00","52","3536.00","4702.00","6073.00","7054.00","4300.00","2656.00","1628.00","1189.00","1457.00","2586.00","3452.00","2179.00","2757.00","1643.00","1106.00","517","52","0","0","0","0","0","0","0"
"2013-02-24","2","25632.00","1068.00","3289.00","0","3289.00","39","1759.00","3209.00","3289.00","3241.00","1736.00","1230.00","739","505","794","1862.00","2068.00","1410.00","1766.00","987","698","300","39","0","0","0","0","0","0","0"
"2013-02-25","1","3471.00","145","610","0","610","7","0","0","0","0","0","0","0","0","0","0","0","109","408","491","448","179","7","40","331","454","211","112","71","610"
"2013-02-25","2","2826.00","118","492","0","492","16","0","0","0","0","0","0","0","0","0","0","20","99","178","218","194","126","16","35","315","492","328","192","138","475"
"2013-02-26","1","40504.00","1688.00","3193.00","333","3193.00","333","924","1750.00","1885.00","1844.00","2553.00","1812.00","2112.00","1102.00","1645.00","1887.00","1008.00","333","551","627","719","615","2229.00","2320.00","2625.00","3193.00","2562.00","1418.00","1722.00","3068.00"
"2013-02-26","2","26187.00","1091.00","1960.00","141","1960.00","141","935","1414.00","1792.00","1671.00","1566.00","1239.00","1499.00","932","1069.00","1257.00","560","141","310","343","343","266","1095.00","1176.00","1373.00","1960.00","1634.00","818","992","1802.00"
"2013-02-27","1","127505.00","5313.00","8733.00","1358.00","8733.00","1358.00","4391.00","5119.00","7775.00","7245.00","6801.00","7497.00","4784.00","7203.00","7102.00","8733.00","4508.00","1565.00","2155.00","3335.00","7392.00","7311.00","7014.00","6615.00","5666.00","4089.00","1867.00","1358.00","4053.00","3927.00"
"2013-02-27","2","70920.00","2955.00","5207.00","797","5207.00","797","3021.00","2766.00","3295.00","3858.00","3345.00","3678.00","2152.00","3483.00","3833.00","5207.00","2769.00","913","1220.00","2067.00","3977.00","4204.00","3711.00","3930.00","3368.00","2528.00","1303.00","797","2619.00","2876.00"
"2013-02-28","1","76988.00","3208.00","9138.00","0","9138.00","8","115","349","1778.00","384","198","8","34","0","18","1319.00","2623.00","3554.00","4266.00","4529.00","5631.00","4918.00","6047.00","6440.00","3891.00","4643.00","9138.00","5798.00","5088.00","6219.00"
"2013-02-28","2","37094.00","1546.00","4350.00","0","4350.00","2","97","329","823","203","90","2","6","0","10","895","1363.00","1706.00","2061.00","2302.00","2640.00","2192.00","2724.00","2719.00","1599.00","1866.00","4350.00","3049.00","2804.00","3264.00"
"2013-03-01","1","164079.00","6837.00","11932.00","0","11932.00","203","4525.00","3985.00","5052.00","647","2587.00","6791.00","7423.00","9492.00","10070.00","10400.00","11129.00","11932.00","11513.00","11740.00","10670.00","0","0","774","6785.00","203","4613.00","9930.00","11900.00","11918.00"
"2013-03-01","2","80328.00","3347.00","6397.00","0","6397.00","146","2469.00","1255.00","2097.00","428","1456.00","3885.00","4168.00","4923.00","5398.00","5791.00","5690.00","6397.00","5963.00","6277.00","5248.00","460","0","146","3307.00","0","3023.00","3996.00","3965.00","3986.00"
"2013-03-02","1","267587.00","11149.00","12005.00","7156.00","12005.00","7156.00","11901.00","11890.00","11970.00","11831.00","11989.00","12000.00","12001.00","12005.00","11998.00","11988.00","11946.00","11498.00","11908.00","11556.00","11651.00","11565.00","10444.00","9124.00","7874.00","11124.00","11305.00","11040.00","9823.00","7156.00"
"2013-03-02","2","117226.00","4884.00","5945.00","3913.00","5945.00","3913.00","3970.00","3986.00","3994.00","3913.00","4003.00","3993.00","4000.00","4002.00","3999.00","5902.00","5945.00","5943.00","5929.00","5877.00","5902.00","5711.00","5220.00","4659.00","4281.00","5558.00","5768.00","5564.00","5096.00","4011.00"
"2013-03-03","1","170441.00","7102.00","11001.00","2901.00","11001.00","2901.00","4795.00","4250.00","4271.00","4230.00","4261.00","4802.00","7739.00","2901.00","4733.00","5332.00","6999.00","10624.00","8963.00","9730.00","9339.00","7829.00","9453.00","10162.00","7655.00","6532.00","6554.00","9013.00","9273.00","11001.00"
"2013-03-03","2","99789.00","4158.00","5813.00","1936.00","5813.00","1936.00","2789.00","2899.00","2797.00","2917.00","2708.00","3122.00","4930.00","1936.00","2503.00","2668.00","3993.00","5631.00","4956.00","5261.00","5194.00","4528.00","5212.00","5572.00","4823.00","4501.00","4523.00","5183.00","5330.00","5813.00"
"2013-03-04","1","129645.00","5402.00","11059.00","1638.00","11059.00","1638.00","11059.00","10635.00","10404.00","8596.00","6776.00","5910.00","5705.00","8099.00","4871.00","2257.00","3383.00","4506.00","4762.00","6801.00","6696.00","6406.00","4844.00","3352.00","1834.00","1638.00","2878.00","3251.00","2168.00","2814.00"
"2013-03-04","2","73873.00","3078.00","5853.00","886","5853.00","886","5853.00","5698.00","5766.00","4985.00","4092.00","3705.00","3688.00","4488.00","2635.00","1433.00","2031.00","2372.00","2855.00","3557.00","3670.00","4066.00","2877.00","2191.00","1190.00","1286.00","1728.00","1464.00","886","1357.00"
"2013-03-05","1","42939.00","1789.00","5888.00","0","5888.00","34","3205.00","3149.00","3152.00","2844.00","3031.00","4147.00","4312.00","5888.00","4642.00","1861.00","1969.00","1707.00","207","753","1482.00","271","285","0","0","0","0","34","0","0"
"2013-03-05","2","27513.00","1146.00","4074.00","0","4074.00","44","1612.00","1798.00","2290.00","1864.00","2247.00","3040.00","2996.00","4074.00","2900.00","1248.00","1112.00","834","80","204","768","135","267","0","0","0","0","44","0","0"
"2013-03-06","1","73414.00","3059.00","8594.00","0","8594.00","24","0","0","24","0","30","1850.00","2270.00","3354.00","3099.00","1365.00","1514.00","1507.00","2264.00","3970.00","4651.00","3663.00","1943.00","3094.00","7742.00","7796.00","8141.00","2732.00","3811.00","8594.00"
"2013-03-06","2","50421.00","2101.00","6416.00","0","6416.00","25","0","0","25","0","100","1358.00","1647.00","2672.00","2526.00","905","979","899","1154.00","2377.00","2612.00","2269.00","1140.00","2224.00","4558.00","5800.00","5768.00","1864.00","3128.00","6416.00"
"2013-03-07","1","153405.00","6392.00","11263.00","0","11263.00","29","10874.00","10385.00","11263.00","10714.00","11183.00","10953.00","11048.00","10992.00","9703.00","10807.00","10259.00","10434.00","8887.00","7856.00","1696.00","29","0","332","124","1293.00","4387.00","86","100","0"
"2013-03-07","2","99776.00","4157.00","7522.00","0","7522.00","38","6847.00","6358.00","6484.00","7522.00","6854.00","6749.00","6173.00","6973.00","7387.00","6714.00","6537.00","6906.00","5349.00","4339.00","791","38","0","292","94","2233.00","4844.00","160","132","0"
"2013-03-08","1","120866.00","5036.00","10853.00","102","10853.00","102","326","1904.00","472","102","337","3473.00","1615.00","6918.00","8108.00","9209.00","9803.00","9868.00","10853.00","10384.00","6952.00","1358.00","5659.00","7355.00","6569.00","5868.00","2929.00","5555.00","4612.00","637"
"2013-03-08","2","86373.00","3599.00","7117.00","147","7117.00","147","427","1816.00","342","213","147","2808.00","1144.00","4633.00","5032.00","5426.00","5795.00","6797.00","6739.00","7117.00","4519.00","648","4438.00","5744.00","5221.00","5426.00","2689.00","4643.00","3913.00","696"
"2013-03-09","1","143791.00","5991.00","10892.00","0","10892.00","10","10","0","0","0","253","335","2663.00","7108.00","6847.00","6113.00","7453.00","2989.00","2025.00","10892.00","9490.00","7164.00","8114.00","9707.00","10769.00","9960.00","10620.00","10546.00","10546.00","10187.00"
"2013-03-09","2","85110.00","3546.00","7161.00","0","7161.00","10","0","0","0","10","162","140","2110.00","4156.00","3625.00","3975.00","4960.00","1771.00","715","6788.00","5364.00","4266.00","5404.00","5780.00","5646.00","6704.00","7161.00","4697.00","5841.00","5835.00"
"2013-03-10","1","258524.00","10772.00","11700.00","4780.00","11700.00","4780.00","8677.00","4780.00","9870.00","11036.00","11002.00","10969.00","11558.00","9976.00","9600.00","11551.00","11002.00","11349.00","11696.00","10992.00","11422.00","11607.00","11575.00","10898.00","11700.00","11620.00","11160.00","11487.00","11563.00","11434.00"
"2013-03-10","2","181100.00","7546.00","8009.00","3370.00","8009.00","3370.00","3370.00","3672.00","6898.00","7699.00","7986.00","8000.00","8005.00","7995.00","7849.00","7987.00","7977.00","7937.00","7972.00","7961.00","7941.00","7978.00","7979.00","7939.00","7994.00","8009.00","7998.00","7976.00","7988.00","7990.00"
"2013-03-11","1","83541.00","3481.00","11810.00","0","11810.00","228","11457.00","11612.00","11810.00","11799.00","11741.00","10906.00","6005.00","2585.00","1082.00","649","663","612","232","228","602","673","583","302","0","0","0","0","0","0"
"2013-03-11","2","56891.00","2370.00","8004.00","0","8004.00","137","7965.00","7966.00","8004.00","7994.00","7963.00","7375.00","4229.00","1717.00","657","417","380","440","155","137","461","549","299","183","0","0","0","0","0","0"
"2013-03-12","1","100943.00","4206.00","11294.00","0","11294.00","100","0","0","0","0","0","0","0","0","100","2005.00","2807.00","2698.00","4062.00","6261.00","7945.00","6975.00","4383.00","6628.00","10267.00","11294.00","10677.00","8921.00","6562.00","9358.00"
"2013-03-12","2","65750.00","2740.00","6332.00","0","6332.00","217","0","0","0","0","0","0","0","0","217","1474.00","2174.00","2258.00","2826.00","4338.00","5163.00","4752.00","2763.00","4384.00","6332.00","6142.00","5976.00","6090.00","5293.00","5568.00"
"2013-03-13","1","233726.00","9739.00","11790.00","3466.00","11790.00","3466.00","10205.00","10218.00","8150.00","7151.00","6438.00","3466.00","3502.00","6556.00","11708.00","11756.00","11708.00","11479.00","11786.00","11790.00","11790.00","11775.00","11772.00","11559.00","11764.00","10307.00","9771.00","9109.00","9966.00","10000.00"
"2013-03-13","2","160908.00","6705.00","8007.00","2470.00","8007.00","2470.00","5627.00","6769.00","5109.00","4495.00","4012.00","2470.00","3168.00","4856.00","7910.00","7982.00","8007.00","7994.00","7995.00","7987.00","7606.00","6273.00","7883.00","7973.00","6944.00","7957.00","7986.00","7942.00","7974.00","7989.00"
"2013-03-14","1","77670.00","3236.00","9972.00","0","9972.00","118","9972.00","9925.00","9639.00","9653.00","8536.00","5647.00","6346.00","5151.00","3454.00","1902.00","431","414","526","974","1423.00","1547.00","1261.00","627","118","124","0","0","0","0"
"2013-03-14","2","59240.00","2468.00","7993.00","0","7993.00","61","7993.00","7972.00","7791.00","7823.00","7047.00","4365.00","4774.00","3441.00","2112.00","1235.00","251","165","281","556","907","1088.00","845","451","61","82","0","0","0","0"
"2013-03-15","1","7999.00","333","1329.00","0","1329.00","4","0","0","0","0","0","0","0","31","1101.00","1266.00","1329.00","232","0","36","85","0","485","777","735","989","512","62","4","355"
"2013-03-15","2","7057.00","294","1064.00","0","1064.00","37","0","0","0","0","0","0","0","152","1064.00","818","978","199","50","37","120","0","402","593","732","939","479","90","56","348"
"2013-03-16","1","37574.00","1566.00","5535.00","0","5535.00","4","1224.00","1639.00","3528.00","3241.00","5535.00","5315.00","4214.00","2990.00","1838.00","1931.00","1904.00","1397.00","879","204","528","292","4","230","30","0","132","519","0","0"
"2013-03-16","2","31865.00","1328.00","4822.00","0","4822.00","2","1044.00","1628.00","3490.00","2969.00","4822.00","4390.00","3437.00","2502.00","1656.00","1655.00","1263.00","913","590","240","297","221","2","263","36","0","111","336","0","0"
"2013-03-17","1","111355.00","4640.00","11380.00","0","11380.00","22","0","0","0","100","84","22","411","1020.00","1034.00","2092.00","2016.00","6048.00","8278.00","9742.00","7353.00","3916.00","4862.00","5554.00","6517.00","7906.00","11380.00","11337.00","10873.00","10810.00"
"2013-03-17","2","63633.00","2651.00","7265.00","0","7265.00","44","0","0","0","67","56","44","381","788","760","1044.00","1306.00","3242.00","4060.00","5722.00","4939.00","2180.00","2214.00","2727.00","3396.00","4103.00","7147.00","7265.00","6190.00","6002.00"
"2013-03-18","1","136975.00","5707.00","11872.00","20","11872.00","20","9696.00","7999.00","6438.00","1500.00","1218.00","3542.00","8049.00","8932.00","9340.00","8940.00","8936.00","8643.00","6031.00","6287.00","3263.00","3458.00","6645.00","3538.00","166","381","20","2585.00","9496.00","11872.00"
"2013-03-18","2","115885.00","4829.00","7992.00","10","7992.00","10","5940.00","6083.00","5141.00","1299.00","1572.00","3363.00","6904.00","7244.00","7992.00","7964.00","7927.00","7771.00","5815.00","6040.00","2941.00","3855.00","5910.00","3066.00","67","225","10","3120.00","7682.00","7954.00"
"2013-03-19","1","100539.00","4189.00","10746.00","172","10746.00","172","10746.00","8782.00","6748.00","2227.00","683","172","400","2373.00","920","840","1396.00","1011.00","2124.00","3517.00","5645.00","5216.00","5358.00","7676.00","5655.00","3287.00","7504.00","7404.00","9590.00","1265.00"
"2013-03-19","2","68710.00","2863.00","7630.00","164","7630.00","164","7630.00","7131.00","6208.00","2723.00","829","164","239","1190.00","502","535","763","420","1267.00","1832.00","3368.00","3118.00","3094.00","4540.00","4293.00","2630.00","5030.00","4546.00","5862.00","796"
"2013-03-20","1","137038.00","5710.00","9928.00","0","9928.00","6","100","937","167","0","6","10","0","0","512","2503.00","7627.00","9286.00","8787.00","9714.00","9361.00","9714.00","9868.00","9882.00","9928.00","9922.00","9900.00","9826.00","9554.00","9434.00"
